"","distance","condition","norm","proportion"
"2381",79400000,"mig14",0.5041253586,0.000112898876195746
"2382",79400000,"mig5",0.4540648734,0.000166864358511861
"2383",79500000,"control",0.5185641223,0.000130330579631983
"2384",79500000,"mig14",0.4454007815,9.97475069052339e-05
"2385",79500000,"mig5",0.5374237464,0.000197497921432645
"2386",79600000,"control",0.4688670454,0.0001178402268292
"2387",79600000,"mig14",0.47669439052,0.000106755710777934
"2388",79600000,"mig5",0.4478812441,0.000164591935788004
"2389",79700000,"control",0.4528863108,0.000113823793154373
"2390",79700000,"mig14",0.4771538843,0.000106858614411913
"2391",79700000,"mig5",0.46649495468,0.0001714322906743
"2392",79800000,"control",0.4759412107,0.000119618174867472
"2393",79800000,"mig14",0.5132434853,0.000114940880708868
"2394",79800000,"mig5",0.4686875204,0.000172238036931709
"2395",79900000,"control",0.4909222838,0.000123383363889752
"2396",79900000,"mig14",0.4688483351,0.000104998586633361
"2397",79900000,"mig5",0.40871323114,0.000150198077686153
"2398",8e+07,"control",0.4647573599,0.000116807340691716
"2399",8e+07,"mig14",0.5540389098,0.000124077016198598
"2400",8e+07,"mig5",0.4664706009,0.000171423340900567
"2401",80100000,"control",0.5295020087,0.000133079595642072
"2402",80100000,"mig14",0.5007357422,0.000112139771588595
"2403",80100000,"mig5",0.4254661602,0.000156354613733214
"2404",80200000,"control",0.495065125,0.000124424583040287
"2405",80200000,"mig14",0.5091983748,0.000114034978195243
"2406",80200000,"mig5",0.4579406475,0.000168288667232531
"2407",80300000,"control",0.4980229026,0.000125167960478974
"2408",80300000,"mig14",0.4776689391,0.000106973960936557
"2409",80300000,"mig5",0.4194017121,0.000154125988923817
"2410",80400000,"control",0.4882773227,0.000122718606536817
"2411",80400000,"mig14",0.5064282807,0.000113414615609804
"2412",80400000,"mig5",0.4181179743,0.000153654227955191
"2413",80500000,"control",0.4740353533,0.000119139176246171
"2414",80500000,"mig14",0.4829253609,0.000108151136620952
"2415",80500000,"mig5",0.4161942994,0.000152947296419681
"2416",80600000,"control",0.4796017649,0.000120538180957643
"2417",80600000,"mig14",0.53949344099,0.000120819558396932
"2418",80600000,"mig5",0.4310931937,0.000158422492995205
"2419",80700000,"control",0.4569057239,0.00011483399115415
"2420",80700000,"mig14",0.4917600157,0.000110129657600867
"2421",80700000,"mig5",0.4284327438,0.000157444803920531
"2422",80800000,"control",0.5171953374,0.00012998656329584
"2423",80800000,"mig14",0.4574306254,0.00010244159049764
"2424",80800000,"mig5",0.4817956816,0.000177055156770841
"2425",80900000,"control",0.4444031318,0.000111691718086611
"2426",80900000,"mig14",0.5112463232,0.000114493616248106
"2427",80900000,"mig5",0.4633713945,0.000170284413143484
"2428",8.1e+07,"control",0.4635246536,0.000116497524953052
"2429",8.1e+07,"mig14",0.5090686091,0.000114005917166178
"2430",8.1e+07,"mig5",0.384942403,0.000141462533006874
"2431",81100000,"control",0.4551112548,0.000114382987723952
"2432",81100000,"mig14",0.4792319685,0.000107324001377314
"2433",81100000,"mig5",0.4423386083,0.000162555071847601
"2434",81200000,"control",0.4638765557,0.000116585968412008
"2435",81200000,"mig14",0.5045172685,0.000112986644419512
"2436",81200000,"mig5",0.4488269621,0.000164939477817013
"2437",81300000,"control",0.4827785721,0.000121336607046048
"2438",81300000,"mig14",0.456179329,0.000102161362663555
"2439",81300000,"mig5",0.45940568,0.000168827052213693
"2440",81400000,"control",0.4569997571,0.000114857624492697
"2441",81400000,"mig14",0.5484752087,0.000122831025313665
"2442",81400000,"mig5",0.434108263,0.000159530501198628
"2443",81500000,"control",0.490222295,0.000123207435895283
"2444",81500000,"mig14",0.4983265419,0.000111600231171196
"2445",81500000,"mig5",0.4316747527,0.000158636210186639
"2446",81600000,"control",0.449814745,0.000113051817358369
"2447",81600000,"mig14",0.4748344726,0.000106339182151865
"2448",81600000,"mig5",0.4375157613,0.000160782723185548
"2449",81700000,"control",0.4459669964,0.000112084763750626
"2450",81700000,"mig14",0.5063384171,0.000113394490656203
"2451",81700000,"mig5",0.4244550249,0.000155983031492246
"2452",81800000,"control",0.4262803656,0.000107136928193116
"2453",81800000,"mig14",0.4669198955,0.000104566712576766
"2454",81800000,"mig5",0.39860608168,0.000146483800035918
"2455",81900000,"control",0.4667450337,0.000117306902206547
"2456",81900000,"mig14",0.4547192968,0.000101834388446175
"2457",81900000,"mig5",0.415497968,0.000152691401504263
"2458",8.2e+07,"control",0.4480782499,0.000112615384517803
"2459",8.2e+07,"mig14",0.4566415859,0.00010226488509827
"2460",8.2e+07,"mig5",0.4341819001,0.000159557562105943
"2461",82100000,"control",0.4444773602,0.000111710373890167
"2462",82100000,"mig14",0.4983445087,0.000111604254836133
"2463",82100000,"mig5",0.4293061915,0.000157765787327732
"2464",82200000,"control",0.49687017127,0.00012487824482774
"2465",82200000,"mig14",0.4620519043,0.000103476525926888
"2466",82200000,"mig5",0.4466834123,0.000164151744426326
"2467",82300000,"control",0.45290748,0.000113829113603644
"2468",82300000,"mig14",0.4804781402,0.000107603081534812
"2469",82300000,"mig5",0.4710156196,0.000173093590405051
"2470",82400000,"control",0.424675072,0.000106733470189814
"2471",82400000,"mig14",0.492736201,0.000110348274302941
"2472",82400000,"mig5",0.4427689348,0.000162713212588231
"2473",82500000,"control",0.4459491396,0.000112080275805945
"2474",82500000,"mig14",0.4673505153,0.000104663149882801
"2475",82500000,"mig5",0.4108840702,0.000150995839610494
"2476",82600000,"control",0.4791715703,0.000120430060265984
"2477",82600000,"mig14",0.4452649876,9.97170958607532e-05
"2478",82600000,"mig5",0.4111028078,0.000151076223519148
"2479",82700000,"control",0.4540261696,0.000114110273556148
"2480",82700000,"mig14",0.4644165403,0.000104006086169113
"2481",82700000,"mig5",0.4344366125,0.000159651166398459
"2482",82800000,"control",0.467989484,0.000117619669561533
"2483",82800000,"mig14",0.4761494748,0.00010663367690013
"2484",82800000,"mig5",0.4294655029,0.000157824332694533
"2485",82900000,"control",0.4845108229,0.000121771973167851
"2486",82900000,"mig14",0.432606886,9.68823139537682e-05
"2487",82900000,"mig5",0.42211662442,0.000155123692400196
"2488",8.3e+07,"control",0.4491215299,0.000112877591796076
"2489",8.3e+07,"mig14",0.4658197919,0.000104320344370882
"2490",8.3e+07,"mig5",0.3827236569,0.000140647165718264
"2491",83100000,"control",0.4317022772,0.000108499615758942
"2492",83100000,"mig14",0.43522934453,9.74696135526798e-05
"2493",83100000,"mig5",0.40677891088,0.000149487234085932
"2494",83200000,"control",0.4371574853,0.000109870671725044
"2495",83200000,"mig14",0.5074947296,0.000113653446845481
"2496",83200000,"mig5",0.4065047715,0.000149386490570046
"2497",83300000,"control",0.46834380349,0.000117708720582459
"2498",83300000,"mig14",0.4660429814,0.000104370327660353
"2499",83300000,"mig5",0.4179082264,0.000153577147672542
"2500",83400000,"control",0.44894702364,0.000112833733185275
"2501",83400000,"mig14",0.4643283716,0.000103986340788374
"2502",83400000,"mig5",0.3966487996,0.000145764518193523
"2503",83500000,"control",0.4407460834,0.000110772593108199
"2504",83500000,"mig14",0.4757802605,0.00010655099135608
"2505",83500000,"mig5",0.4150322278,0.000152520246578483
"2506",83600000,"control",0.4696211348,0.000118029751912733
"2507",83600000,"mig14",0.40950080441,9.17077068837278e-05
"2508",83600000,"mig5",0.39918587062,0.000146696866747775
"2509",83700000,"control",0.4362611756,0.000109645402452244
"2510",83700000,"mig14",0.4720803996,0.000105722407491839
"2511",83700000,"mig5",0.4227733959,0.000155365049435543
"2512",83800000,"control",0.434325257,0.000109158848557734
"2513",83800000,"mig14",0.4406098792,9.86745843148375e-05
"2514",83800000,"mig5",0.4238236052,0.000155750990985779
"2515",83900000,"control",0.4586119299,0.000115262811443462
"2516",83900000,"mig14",0.4348439635,9.73833074693775e-05
"2517",83900000,"mig5",0.4362155667,0.000160304914505381
"2518",8.4e+07,"control",0.4543840519,0.000114200220017141
"2519",8.4e+07,"mig14",0.460228343,0.000103068139366021
"2520",8.4e+07,"mig5",0.3928019109,0.000144350824572201
"2521",84100000,"control",0.4791584093,0.000120426752515439
"2522",84100000,"mig14",0.4590660059,0.000102807833967549
"2523",84100000,"mig5",0.386198732,0.000141924221512076
"2524",84200000,"control",0.4258432642,0.000107027071617294
"2525",84200000,"mig14",0.4315187489,9.663862564561e-05
